===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,AMZN,
84,AMZN,84,2011-05-03 23:59:59.999989,201.0,202.59,196.69,198.45,6100000.0,0.0,198.449997,,84,2011-05-03 23:59:59.999989,201.0,202.59,196.69,198.45,6100000.0,0.0,SmaCross,84,734260.9999999999,Broker,84,9810.390000000001,10008.840000000002,BuySell,84,,,BuySell,84,,,DataTrades,84,,
85,AMZN,85,2011-05-04 23:59:59.999989,198.25,201.86,195.37,199.97,6550000.0,0.0,199.970001,,85,2011-05-04 23:59:59.999989,198.25,201.86,195.37,199.97,6550000.0,0.0,SmaCross,85,734261.9999999999,Broker,85,9810.390000000001,10010.36,BuySell,85,,,BuySell,85,,,DataTrades,85,,
86,AMZN,86,2011-05-05 23:59:59.999989,198.66,201.0,196.12,197.11,4600000.0,0.0,197.110001,,86,2011-05-05 23:59:59.999989,198.66,201.0,196.12,197.11,4600000.0,0.0,SmaCross,86,734262.9999999999,Broker,86,9810.390000000001,10007.500000000002,BuySell,86,,,BuySell,86,,,DataTrades,86,,
87,AMZN,87,2011-05-06 23:59:59.999989,199.1,199.56,196.56,197.6,4013900.0,0.0,197.600006,,87,2011-05-06 23:59:59.999989,199.1,199.56,196.56,197.6,4013900.0,0.0,SmaCross,87,734263.9999999999,Broker,87,9810.390000000001,10007.990000000002,BuySell,87,,,BuySell,87,,,DataTrades,87,,
88,AMZN,88,2011-05-09 23:59:59.999989,198.34,202.36,196.78,200.8,5825400.0,0.0,200.800003,,88,2011-05-09 23:59:59.999989,198.34,202.36,196.78,200.8,5825400.0,0.0,SmaCross,88,734266.9999999999,Broker,88,9810.390000000001,10011.19,BuySell,88,,,BuySell,88,,,DataTrades,88,,
89,AMZN,89,2011-05-10 23:59:59.999989,201.94,205.29,201.56,203.94,5885900.0,0.0,203.940002,,89,2011-05-10 23:59:59.999989,201.94,205.29,201.56,203.94,5885900.0,0.0,SmaCross,89,734267.9999999999,Broker,89,9810.390000000001,10014.330000000002,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,AMZN,90,2011-05-11 23:59:59.999989,203.12,205.5,202.25,204.38,4809000.0,0.0,204.380005,,90,2011-05-11 23:59:59.999989,203.12,205.5,202.25,204.38,4809000.0,0.0,SmaCross,90,734268.9999999999,Broker,90,9810.390000000001,10014.77,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,AMZN,91,2011-05-12 23:59:59.999989,204.22,206.19,200.62,206.07,4800000.0,0.0,206.070007,,91,2011-05-12 23:59:59.999989,204.22,206.19,200.62,206.07,4800000.0,0.0,SmaCross,91,734269.9999999999,Broker,91,9810.390000000001,10016.460000000001,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,AMZN,92,2011-05-13 23:59:59.999989,205.7,206.39,202.36,202.56,4123700.0,0.0,202.559998,,92,2011-05-13 23:59:59.999989,205.7,206.39,202.36,202.56,4123700.0,0.0,SmaCross,92,734270.9999999999,Broker,92,9810.390000000001,10012.95,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,AMZN,93,2011-05-16 23:59:59.999989,200.54,200.9,191.37,192.51,9386400.0,0.0,192.509995,,93,2011-05-16 23:59:59.999989,200.54,200.9,191.37,192.51,9386400.0,0.0,SmaCross,93,734273.9999999999,Broker,93,9810.390000000001,10002.900000000001,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,AMZN,94,2011-05-17 23:59:59.999989,191.82,195.98,191.76,194.81,7073300.0,0.0,194.809998,,94,2011-05-17 23:59:59.999989,191.82,195.98,191.76,194.81,7073300.0,0.0,SmaCross,94,734274.9999999999,Broker,94,9810.390000000001,10005.2,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,AMZN,95,2011-05-18 23:59:59.999989,194.13,198.28,193.25,197.09,4955800.0,0.0,197.089996,,95,2011-05-18 23:59:59.999989,194.13,198.28,193.25,197.09,4955800.0,0.0,SmaCross,95,734275.9999999999,Broker,95,9810.390000000001,10007.480000000001,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,AMZN,96,2011-05-19 23:59:59.999989,198.33,199.95,197.55,198.8,3701200.0,0.0,198.800003,,96,2011-05-19 23:59:59.999989,198.33,199.95,197.55,198.8,3701200.0,0.0,SmaCross,96,734276.9999999999,Broker,96,9810.390000000001,10009.19,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,AMZN,97,2011-05-20 23:59:59.999989,197.95,199.8,197.24,198.65,3381000.0,0.0,198.649994,,97,2011-05-20 23:59:59.999989,197.95,199.8,197.24,198.65,3381000.0,0.0,SmaCross,97,734277.9999999999,Broker,97,9810.390000000001,10009.04,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,AMZN,98,2011-05-23 23:59:59.999989,195.56,197.29,192.02,196.22,4200000.0,0.0,196.220001,,98,2011-05-23 23:59:59.999989,195.56,197.29,192.02,196.22,4200000.0,0.0,SmaCross,98,734280.9999999999,Broker,98,9810.390000000001,10006.61,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,AMZN,99,2011-05-24 23:59:59.999989,197.0,197.0,193.0,193.27,2972700.0,0.0,193.270004,,99,2011-05-24 23:59:59.999989,197.0,197.0,193.0,193.27,2972700.0,0.0,SmaCross,99,734281.9999999999,Broker,99,9810.390000000001,10003.660000000002,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,AMZN,100,2011-05-25 23:59:59.999989,193.57,194.35,191.14,192.26,4661300.0,0.0,192.259995,,100,2011-05-25 23:59:59.999989,193.57,194.35,191.14,192.26,4661300.0,0.0,SmaCross,100,734282.9999999999,Broker,100,9810.390000000001,10002.650000000001,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,AMZN,101,2011-05-26 23:59:59.999989,191.24,196.45,190.88,195.0,4075200.0,0.0,195.0,,101,2011-05-26 23:59:59.999989,191.24,196.45,190.88,195.0,4075200.0,0.0,SmaCross,101,734283.9999999999,Broker,101,9810.390000000001,10005.390000000001,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,AMZN,102,2011-05-27 23:59:59.999989,194.76,196.12,193.5,194.13,2352600.0,0.0,194.130005,,102,2011-05-27 23:59:59.999989,194.76,196.12,193.5,194.13,2352600.0,0.0,SmaCross,102,734284.9999999999,Broker,102,9810.390000000001,10004.52,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,AMZN,103,2011-05-31 23:59:59.999989,195.94,198.44,195.03,196.69,3409000.0,0.0,196.690002,,103,2011-05-31 23:59:59.999989,195.94,198.44,195.03,196.69,3409000.0,0.0,SmaCross,103,734288.9999999999,Broker,103,9810.390000000001,10007.080000000002,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,AMZN,104,2011-06-01 23:59:59.999989,196.06,197.26,192.05,192.4,3445200.0,0.0,192.399994,,104,2011-06-01 23:59:59.999989,196.06,197.26,192.05,192.4,3445200.0,0.0,SmaCross,104,734289.9999999999,Broker,104,9810.390000000001,10002.79,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,AMZN,105,2011-06-02 23:59:59.999989,192.28,194.44,190.56,193.65,3044900.0,0.0,193.649994,,105,2011-06-02 23:59:59.999989,192.28,194.44,190.56,193.65,3044900.0,0.0,SmaCross,105,734290.9999999999,Broker,105,9810.390000000001,10004.04,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,AMZN,106,2011-06-03 23:59:59.999989,191.23,193.21,187.62,188.32,4974500.0,0.0,188.320007,,106,2011-06-03 23:59:59.999989,191.23,193.21,187.62,188.32,4974500.0,0.0,SmaCross,106,734291.9999999999,Broker,106,10001.62,10001.62,BuySell,106,,196.10815,BuySell,106,,,DataTrades,106,11.919999999999987,
107,AMZN,107,2011-06-06 23:59:59.999989,188.01,189.85,185.18,185.69,3716000.0,0.0,185.690002,,107,2011-06-06 23:59:59.999989,188.01,189.85,185.18,185.69,3716000.0,0.0,SmaCross,107,734294.9999999999,Broker,107,10001.62,10001.62,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,AMZN,108,2011-06-07 23:59:59.999989,185.72,190.63,185.52,187.55,4866500.0,0.0,187.550003,,108,2011-06-07 23:59:59.999989,185.72,190.63,185.52,187.55,4866500.0,0.0,SmaCross,108,734295.9999999999,Broker,108,10001.62,10001.62,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,AMZN,109,2011-06-08 23:59:59.999989,187.45,189.81,186.32,188.05,3716600.0,0.0,188.050003,,109,2011-06-08 23:59:59.999989,187.45,189.81,186.32,188.05,3716600.0,0.0,SmaCross,109,734296.9999999999,Broker,109,10001.62,10001.62,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,AMZN,110,2011-06-09 23:59:59.999989,189.74,191.76,185.71,189.68,4187300.0,0.0,189.679993,,110,2011-06-09 23:59:59.999989,189.74,191.76,185.71,189.68,4187300.0,0.0,SmaCross,110,734297.9999999999,Broker,110,10001.62,10001.62,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,AMZN,111,2011-06-10 23:59:59.999989,189.25,190.77,186.28,186.53,3760400.0,0.0,186.529999,,111,2011-06-10 23:59:59.999989,189.25,190.77,186.28,186.53,3760400.0,0.0,SmaCross,111,734298.9999999999,Broker,111,10001.62,10001.62,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,AMZN,112,2011-06-13 23:59:59.999989,186.81,189.31,184.86,186.29,3868900.0,0.0,186.289993,,112,2011-06-13 23:59:59.999989,186.81,189.31,184.86,186.29,3868900.0,0.0,SmaCross,112,734301.9999999999,Broker,112,10001.62,10001.62,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,AMZN,113,2011-06-14 23:59:59.999989,188.99,190.72,187.07,189.96,3960300.0,0.0,189.960007,,113,2011-06-14 23:59:59.999989,188.99,190.72,187.07,189.96,3960300.0,0.0,SmaCross,113,734302.9999999999,Broker,113,10001.62,10001.62,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,AMZN,114,2011-06-15 23:59:59.999989,188.04,192.45,185.3,185.98,6317700.0,0.0,185.979996,,114,2011-06-15 23:59:59.999989,188.04,192.45,185.3,185.98,6317700.0,0.0,SmaCross,114,734303.9999999999,Broker,114,10001.62,10001.62,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,AMZN,115,2011-06-16 23:59:59.999989,185.74,187.0,181.59,183.65,6032100.0,0.0,183.649994,,115,2011-06-16 23:59:59.999989,185.74,187.0,181.59,183.65,6032100.0,0.0,SmaCross,115,734304.9999999999,Broker,115,10001.62,10001.62,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,AMZN,116,2011-06-17 23:59:59.999989,186.51,187.39,184.64,186.37,6322200.0,0.0,186.369995,,116,2011-06-17 23:59:59.999989,186.51,187.39,184.64,186.37,6322200.0,0.0,SmaCross,116,734305.9999999999,Broker,116,10001.62,10001.62,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,AMZN,117,2011-06-20 23:59:59.999989,185.96,188.85,185.57,187.72,2831700.0,0.0,187.720001,,117,2011-06-20 23:59:59.999989,185.96,188.85,185.57,187.72,2831700.0,0.0,SmaCross,117,734308.9999999999,Broker,117,10001.62,10001.62,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,AMZN,118,2011-06-21 23:59:59.999989,188.3,195.0,187.12,194.23,4182600.0,0.0,194.229996,,118,2011-06-21 23:59:59.999989,188.3,195.0,187.12,194.23,4182600.0,0.0,SmaCross,118,734309.9999999999,Broker,118,10001.62,10001.62,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,AMZN,119,2011-06-22 23:59:59.999989,193.96,195.2,191.32,191.63,3129700.0,0.0,191.630005,,119,2011-06-22 23:59:59.999989,193.96,195.2,191.32,191.63,3129700.0,0.0,SmaCross,119,734310.9999999999,Broker,119,10001.62,10001.62,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,AMZN,120,2011-06-23 23:59:59.999989,189.5,194.46,188.3,194.16,4609600.0,0.0,194.160004,,120,2011-06-23 23:59:59.999989,189.5,194.46,188.3,194.16,4609600.0,0.0,SmaCross,120,734311.9999999999,Broker,120,10001.62,10001.62,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,AMZN,121,2011-06-24 23:59:59.999989,193.88,194.92,191.35,192.55,3614500.0,0.0,192.550003,,121,2011-06-24 23:59:59.999989,193.88,194.92,191.35,192.55,3614500.0,0.0,SmaCross,121,734312.9999999999,Broker,121,10001.62,10001.62,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,AMZN,122,2011-06-27 23:59:59.999989,194.5,202.58,194.03,201.25,6100700.0,0.0,201.25,,122,2011-06-27 23:59:59.999989,194.5,202.58,194.03,201.25,6100700.0,0.0,SmaCross,122,734315.9999999999,Broker,122,9807.12,10008.37,BuySell,122,191.11955,,BuySell,122,,,DataTrades,122,,
123,AMZN,123,2011-06-28 23:59:59.999989,201.92,202.88,200.6,202.35,3825300.0,0.0,202.350006,,123,2011-06-28 23:59:59.999989,201.92,202.88,200.6,202.35,3825300.0,0.0,SmaCross,123,734316.9999999999,Broker,123,9807.12,10009.470000000001,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,AMZN,124,2011-06-29 23:59:59.999989,202.67,206.25,201.03,204.18,4608900.0,0.0,204.179993,,124,2011-06-29 23:59:59.999989,202.67,206.25,201.03,204.18,4608900.0,0.0,SmaCross,124,734317.9999999999,Broker,124,9807.12,10011.300000000001,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,AMZN,125,2011-06-30 23:59:59.999989,200.78,205.2,200.5,204.49,4448100.0,0.0,204.490005,,125,2011-06-30 23:59:59.999989,200.78,205.2,200.5,204.49,4448100.0,0.0,SmaCross,125,734318.9999999999,Broker,125,9807.12,10011.61,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,AMZN,126,2011-07-01 23:59:59.999989,205.55,210.27,203.61,209.49,4008700.0,0.0,209.490005,,126,2011-07-01 23:59:59.999989,205.55,210.27,203.61,209.49,4008700.0,0.0,SmaCross,126,734319.9999999999,Broker,126,9807.12,10016.61,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,AMZN,127,2011-07-05 23:59:59.999989,208.76,214.45,208.73,213.19,3585200.0,0.0,213.190002,,127,2011-07-05 23:59:59.999989,208.76,214.45,208.73,213.19,3585200.0,0.0,SmaCross,127,734323.9999999999,Broker,127,9807.12,10020.310000000001,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,AMZN,128,2011-07-06 23:59:59.999989,212.12,214.4,211.01,214.19,2607600.0,0.0,214.190002,,128,2011-07-06 23:59:59.999989,212.12,214.4,211.01,214.19,2607600.0,0.0,SmaCross,128,734324.9999999999,Broker,128,9807.12,10021.310000000001,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,AMZN,129,2011-07-07 23:59:59.999989,215.09,217.8,215.09,216.74,3144900.0,0.0,216.740005,,129,2011-07-07 23:59:59.999989,215.09,217.8,215.09,216.74,3144900.0,0.0,SmaCross,129,734325.9999999999,Broker,129,9807.12,10023.86,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,AMZN,130,2011-07-08 23:59:59.999989,214.3,218.32,213.25,218.28,3707900.0,0.0,218.279999,,130,2011-07-08 23:59:59.999989,214.3,218.32,213.25,218.28,3707900.0,0.0,SmaCross,130,734326.9999999999,Broker,130,9807.12,10025.400000000001,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,AMZN,131,2011-07-11 23:59:59.999989,216.74,217.5,211.0,212.55,4033700.0,0.0,212.550003,,131,2011-07-11 23:59:59.999989,216.74,217.5,211.0,212.55,4033700.0,0.0,SmaCross,131,734329.9999999999,Broker,131,9807.12,10019.67,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,AMZN,132,2011-07-12 23:59:59.999989,214.64,215.65,211.12,211.23,3985700.0,0.0,211.229996,,132,2011-07-12 23:59:59.999989,214.64,215.65,211.12,211.23,3985700.0,0.0,SmaCross,132,734330.9999999999,Broker,132,9807.12,10018.35,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,AMZN,133,2011-07-13 23:59:59.999989,214.7,216.83,212.14,213.5,4229900.0,0.0,213.5,,133,2011-07-13 23:59:59.999989,214.7,216.83,212.14,213.5,4229900.0,0.0,SmaCross,133,734331.9999999999,Broker,133,9807.12,10020.62,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,AMZN,134,2011-07-14 23:59:59.999989,213.58,215.91,209.38,210.38,3902500.0,0.0,210.380005,,134,2011-07-14 23:59:59.999989,213.58,215.91,209.38,210.38,3902500.0,0.0,SmaCross,134,734332.9999999999,Broker,134,9807.12,10017.5,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,AMZN,135,2011-07-15 23:59:59.999989,213.08,214.53,209.29,212.87,4072600.0,0.0,212.869995,,135,2011-07-15 23:59:59.999989,213.08,214.53,209.29,212.87,4072600.0,0.0,SmaCross,135,734333.9999999999,Broker,135,9807.12,10019.990000000002,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,AMZN,136,2011-07-18 23:59:59.999989,212.53,213.39,208.29,211.53,2898100.0,0.0,211.529999,,136,2011-07-18 23:59:59.999989,212.53,213.39,208.29,211.53,2898100.0,0.0,SmaCross,136,734336.9999999999,Broker,136,9807.12,10018.650000000001,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,AMZN,137,2011-07-19 23:59:59.999989,213.77,218.4,213.77,218.06,4437200.0,0.0,218.059998,,137,2011-07-19 23:59:59.999989,213.77,218.4,213.77,218.06,4437200.0,0.0,SmaCross,137,734337.9999999999,Broker,137,9807.12,10025.18,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,AMZN,138,2011-07-20 23:59:59.999989,220.05,220.2,214.41,215.55,3372900.0,0.0,215.550003,,138,2011-07-20 23:59:59.999989,220.05,220.2,214.41,215.55,3372900.0,0.0,SmaCross,138,734338.9999999999,Broker,138,9807.12,10022.67,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,AMZN,139,2011-07-21 23:59:59.999989,216.74,217.09,211.07,213.21,4545300.0,0.0,213.210007,,139,2011-07-21 23:59:59.999989,216.74,217.09,211.07,213.21,4545300.0,0.0,SmaCross,139,734339.9999999999,Broker,139,9807.12,10020.33,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,AMZN,140,2011-07-22 23:59:59.999989,213.86,217.95,211.11,216.52,3591700.0,0.0,216.520004,,140,2011-07-22 23:59:59.999989,213.86,217.95,211.11,216.52,3591700.0,0.0,SmaCross,140,734340.9999999999,Broker,140,9807.12,10023.640000000001,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,AMZN,141,2011-07-25 23:59:59.999989,215.49,216.08,213.0,213.49,3342800.0,0.0,213.490005,,141,2011-07-25 23:59:59.999989,215.49,216.08,213.0,213.49,3342800.0,0.0,SmaCross,141,734343.9999999999,Broker,141,9807.12,10020.61,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,AMZN,142,2011-07-26 23:59:59.999989,214.99,215.6,210.35,214.18,9863600.0,0.0,214.179993,,142,2011-07-26 23:59:59.999989,214.99,215.6,210.35,214.18,9863600.0,0.0,SmaCross,142,734344.9999999999,Broker,142,9807.12,10021.300000000001,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,AMZN,143,2011-07-27 23:59:59.999989,224.39,227.2,219.62,222.52,12955600.0,0.0,222.520004,,143,2011-07-27 23:59:59.999989,224.39,227.2,219.62,222.52,12955600.0,0.0,SmaCross,143,734345.9999999999,Broker,143,9807.12,10029.640000000001,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,AMZN,144,2011-07-28 23:59:59.999989,223.27,225.95,220.23,223.9,5354900.0,0.0,223.899994,,144,2011-07-28 23:59:59.999989,223.27,225.95,220.23,223.9,5354900.0,0.0,SmaCross,144,734346.9999999999,Broker,144,9807.12,10031.02,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,AMZN,145,2011-07-29 23:59:59.999989,221.29,225.75,219.51,222.52,5167700.0,0.0,222.520004,,145,2011-07-29 23:59:59.999989,221.29,225.75,219.51,222.52,5167700.0,0.0,SmaCross,145,734347.9999999999,Broker,145,9807.12,10029.640000000001,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,AMZN,146,2011-08-01 23:59:59.999989,225.0,227.45,217.66,221.32,5789300.0,0.0,221.320007,,146,2011-08-01 23:59:59.999989,225.0,227.45,217.66,221.32,5789300.0,0.0,SmaCross,146,734350.9999999999,Broker,146,9807.12,10028.44,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,AMZN,147,2011-08-02 23:59:59.999989,220.32,222.43,211.3,211.7,6586700.0,0.0,211.699997,,147,2011-08-02 23:59:59.999989,220.32,222.43,211.3,211.7,6586700.0,0.0,SmaCross,147,734351.9999999999,Broker,147,9807.12,10018.820000000002,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,AMZN,148,2011-08-03 23:59:59.999989,212.97,214.83,205.54,209.96,8197100.0,0.0,209.960007,,148,2011-08-03 23:59:59.999989,212.97,214.83,205.54,209.96,8197100.0,0.0,SmaCross,148,734352.9999999999,Broker,148,9807.12,10017.08,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,AMZN,149,2011-08-04 23:59:59.999989,206.73,208.0,201.45,201.48,6579500.0,0.0,201.479996,,149,2011-08-04 23:59:59.999989,206.73,208.0,201.45,201.48,6579500.0,0.0,SmaCross,149,734353.9999999999,Broker,149,9807.12,10008.6,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,AMZN,150,2011-08-05 23:59:59.999989,204.67,207.32,194.84,202.7,10024000.0,0.0,202.699997,,150,2011-08-05 23:59:59.999989,204.67,207.32,194.84,202.7,10024000.0,0.0,SmaCross,150,734354.9999999999,Broker,150,9807.12,10009.820000000002,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,AMZN,151,2011-08-08 23:59:59.999989,196.4,200.39,190.05,193.7,10427500.0,0.0,193.699997,,151,2011-08-08 23:59:59.999989,196.4,200.39,190.05,193.7,10427500.0,0.0,SmaCross,151,734357.9999999999,Broker,151,10003.52,10003.52,BuySell,151,,203.39584999999997,BuySell,151,,,DataTrades,151,1.9000000000000057,
152,AMZN,152,2011-08-09 23:59:59.999989,196.7,205.09,190.46,205.09,10491200.0,0.0,205.089996,,152,2011-08-09 23:59:59.999989,196.7,205.09,190.46,205.09,10491200.0,0.0,SmaCross,152,734358.9999999999,Broker,152,10003.52,10003.52,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,AMZN,153,2011-08-10 23:59:59.999989,200.76,202.4,193.6,194.13,8757600.0,0.0,194.130005,,153,2011-08-10 23:59:59.999989,200.76,202.4,193.6,194.13,8757600.0,0.0,SmaCross,153,734359.9999999999,Broker,153,10003.52,10003.52,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,AMZN,154,2011-08-11 23:59:59.999989,197.01,200.85,191.36,198.36,7401900.0,0.0,198.360001,,154,2011-08-11 23:59:59.999989,197.01,200.85,191.36,198.36,7401900.0,0.0,SmaCross,154,734360.9999999999,Broker,154,10003.52,10003.52,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,AMZN,155,2011-08-12 23:59:59.999989,200.28,204.56,197.21,202.3,5620400.0,0.0,202.300003,,155,2011-08-12 23:59:59.999989,200.28,204.56,197.21,202.3,5620400.0,0.0,SmaCross,155,734361.9999999999,Broker,155,10003.52,10003.52,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,AMZN,156,2011-08-15 23:59:59.999989,202.06,205.28,198.32,202.95,4785900.0,0.0,202.949997,,156,2011-08-15 23:59:59.999989,202.06,205.28,198.32,202.95,4785900.0,0.0,SmaCross,156,734364.9999999999,Broker,156,10003.52,10003.52,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,AMZN,157,2011-08-16 23:59:59.999989,201.14,201.39,194.75,197.68,5205900.0,0.0,197.679993,,157,2011-08-16 23:59:59.999989,201.14,201.39,194.75,197.68,5205900.0,0.0,SmaCross,157,734365.9999999999,Broker,157,10003.52,10003.52,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,AMZN,158,2011-08-17 23:59:59.999989,198.53,199.6,193.74,195.93,3991100.0,0.0,195.929993,,158,2011-08-17 23:59:59.999989,198.53,199.6,193.74,195.93,3991100.0,0.0,SmaCross,158,734366.9999999999,Broker,158,10003.52,10003.52,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,AMZN,159,2011-08-18 23:59:59.999989,191.21,191.34,179.72,182.52,8275200.0,0.0,182.520004,,159,2011-08-18 23:59:59.999989,191.21,191.34,179.72,182.52,8275200.0,0.0,SmaCross,159,734367.9999999999,Broker,159,10003.52,10003.52,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,AMZN,160,2011-08-19 23:59:59.999989,180.29,190.0,177.55,178.93,7244200.0,0.0,178.929993,,160,2011-08-19 23:59:59.999989,180.29,190.0,177.55,178.93,7244200.0,0.0,SmaCross,160,734368.9999999999,Broker,160,10003.52,10003.52,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,AMZN,161,2011-08-22 23:59:59.999989,182.83,184.2,177.1,177.54,5313700.0,0.0,177.539993,,161,2011-08-22 23:59:59.999989,182.83,184.2,177.1,177.54,5313700.0,0.0,SmaCross,161,734371.9999999999,Broker,161,10003.52,10003.52,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,AMZN,162,2011-08-23 23:59:59.999989,178.92,194.84,178.52,193.55,7351600.0,0.0,193.550003,,162,2011-08-23 23:59:59.999989,178.92,194.84,178.52,193.55,7351600.0,0.0,SmaCross,162,734372.9999999999,Broker,162,10003.52,10003.52,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,AMZN,163,2011-08-24 23:59:59.999989,193.89,196.31,190.17,193.73,6248700.0,0.0,193.729996,,163,2011-08-24 23:59:59.999989,193.89,196.31,190.17,193.73,6248700.0,0.0,SmaCross,163,734373.9999999999,Broker,163,10003.52,10003.52,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,AMZN,164,2011-08-25 23:59:59.999989,194.41,196.99,191.07,192.03,3760800.0,0.0,192.029999,,164,2011-08-25 23:59:59.999989,194.41,196.99,191.07,192.03,3760800.0,0.0,SmaCross,164,734374.9999999999,Broker,164,10003.52,10003.52,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,AMZN,165,2011-08-26 23:59:59.999989,191.24,199.72,189.6,199.27,5310700.0,0.0,199.270004,,165,2011-08-26 23:59:59.999989,191.24,199.72,189.6,199.27,5310700.0,0.0,SmaCross,165,734375.9999999999,Broker,165,10003.52,10003.52,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,AMZN,166,2011-08-29 23:59:59.999989,202.82,206.67,202.55,206.53,4511000.0,0.0,206.529999,,166,2011-08-29 23:59:59.999989,202.82,206.67,202.55,206.53,4511000.0,0.0,SmaCross,166,734378.9999999999,Broker,166,10003.52,10003.52,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,AMZN,167,2011-08-30 23:59:59.999989,205.78,212.49,204.32,210.92,5915700.0,0.0,210.919998,,167,2011-08-30 23:59:59.999989,205.78,212.49,204.32,210.92,5915700.0,0.0,SmaCross,167,734379.9999999999,Broker,167,10003.52,10003.52,BuySell,167,,,BuySell,167,,,DataTrades,167,,
